raceId,name,lap_time_x,lap_time_y
1030,Abu Dhabi Grand Prix,4.371655214551355,105.01002697674419
1031,Austrian Grand Prix,13.794205459463369,76.53274649122808
1032,Styrian Grand Prix,8.447074788357163,71.366455954323
1033,Hungarian Grand Prix,7.200723472399925,84.21076940467219
1034,British Grand Prix,21.45493175851319,102.45777988826816
1035,70th Anniversary Grand Prix,4.262738231995253,93.38448975609757
1036,Spanish Grand Prix,3.8256729715105107,85.3050070643642
1037,Belgian Grand Prix,16.161843497489972,115.83679112271541
1038,Italian Grand Prix,214.4533989818811,121.092
1039,Tuscan Grand Prix,245.6110839223854,141.40524550128535
1040,Russian Grand Prix,20.209945360352535,108.12807505285413
1041,Eifel Grand Prix,10.029170141337062,96.28174041297935
1042,Portuguese Grand Prix,4.546807581048614,83.51684860248447
1043,Emilia Romagna Grand Prix,12.532760532692572,84.14757180851063
1044,Turkish Grand Prix,9.934274300411106,108.18039219330855
1045,Bahrain Grand Prix,169.14093009565855,128.5092627952756
1046,Sakhir Grand Prix,10.499494942289994,63.15025930764207
1047,Abu Dhabi Grand Prix,11.290808268274294,107.03939693192713
1051,Qatar Grand Prix,5.555480999670286,90.76527158273382
1052,Bahrain Grand Prix,11.146757069901183,100.32285282651073
1053,Emilia Romagna Grand Prix,189.7164074284774,117.2083362989324
1054,Portuguese Grand Prix,12.159189967502124,87.31556591639871
1055,Spanish Grand Prix,8.162403592587044,86.32577929373997
1056,Monaco Grand Prix,3.054318971543851,77.45793159379407
1057,Azerbaijan Grand Prix,266.88203048993785,151.57206376195538
1058,Styrian Grand Prix,3.6804536094691893,71.21845216049383
1059,French Grand Prix,3.6793029633912515,100.61595908658421
1060,Austrian Grand Prix,7.949566020748971,72.03909131736526
1061,British Grand Prix,297.2254936510269,138.94717750258
1062,Hungarian Grand Prix,183.98763914494984,109.6084240570846
1063,Belgian Grand Prix,12.173995436671781,225.82395000000002
1064,Dutch Grand Prix,3.6248962371030804,77.11578912564292
1065,Italian Grand Prix,16.31630087633251,92.95186951631047
1066,Russian Grand Prix,9.581372126064254,104.6734780487805
1067,Turkish Grand Prix,3.845660401555511,95.8415571054926
1069,United States Grand Prix,4.952664490340841,103.73756417624521
1070,Mexico City Grand Prix,10.27894981624447,85.12855679110406
1071,São Paulo Grand Prix,12.211478401917102,79.61181911764706
1072,Saudi Arabian Grand Prix,229.06923744712577,154.924338882283
1073,Abu Dhabi Grand Prix,12.31833529263229,93.91929258517034
1074,Bahrain Grand Prix,10.013775460576296,103.13485930543187
1075,Saudi Arabian Grand Prix,17.33029260735168,102.40499632352942
1076,Australian Grand Prix,17.54809885880563,92.1359404990403
1077,Emilia Romagna Grand Prix,14.609004480342447,89.18702033598586
1078,Miami Grand Prix,14.088711504593563,99.87937061611375
1079,Spanish Grand Prix,4.53282377018343,90.0716105691057
1080,Monaco Grand Prix,147.8634352856579,110.22984353741496
1081,Azerbaijan Grand Prix,9.15260021013483,112.70917547806523
1082,Canadian Grand Prix,11.092067673494588,82.985412044374
1083,British Grand Prix,442.9144572386586,164.76465721331687
1084,Austrian Grand Prix,4.888207875757863,72.46210355253213
1085,French Grand Prix,10.328507580114985,102.98911437565583
1086,Hungarian Grand Prix,6.140987301642243,86.66092764109986
1087,Belgian Grand Prix,14.417898638587737,118.9666746835443
1088,Dutch Grand Prix,11.829928544032438,80.96139396117901
1089,Italian Grand Prix,11.170511657966857,91.25795872033024
1091,Singapore Grand Prix,16.052593232431956,126.26882678002126
1092,Japanese Grand Prix,82.24700657937802,134.42415476190476
1093,United States Grand Prix,17.710907014168438,110.45672222222223
1094,Mexico City Grand Prix,3.4544869636812656,84.88272786647315
1095,São Paulo Grand Prix,13.865675963465156,83.60228582802549
1096,Abu Dhabi Grand Prix,4.0490254449267225,92.20473052820053
1098,Bahrain Grand Prix,6.1526130746298,100.44593838862559
1099,Saudi Arabian Grand Prix,12.552629219086889,98.77350530785563
1100,Australian Grand Prix,267.8356034230012,147.64893165829147
1101,Azerbaijan Grand Prix,11.143707580889608,110.50256295525494
1102,Miami Grand Prix,2.875777198731635,93.32753866432337
1104,Monaco Grand Prix,10.750310036623215,85.12242564441506
1105,Spanish Grand Prix,3.9819521299614244,81.10397713414635
1106,Canadian Grand Prix,12.331672688146371,81.50654676806083
1107,Austrian Grand Prix,9.175680062334322,73.29362897265337
1108,British Grand Prix,14.869167734151146,98.70538659793814
1109,Hungarian Grand Prix,3.8483337473027315,85.4918642172524
1110,Belgian Grand Prix,3.588781105186031,114.24922085889571
1111,Dutch Grand Prix,275.8573346882186,117.35015063385534
1112,Italian Grand Prix,3.5872342552999212,87.76724921465969
1113,Singapore Grand Prix,12.814318894998262,104.02361623616237
1114,Japanese Grand Prix,85.67341746116843,108.60108863636364
1115,Qatar Grand Prix,14.20786616362535,93.49712935323383
1116,United States Grand Prix,4.131195236570769,103.24989940828402
1117,Mexico City Grand Prix,147.69143634955438,104.34305624999999
1118,São Paulo Grand Prix,182.56121855920438,101.87680018083182
1119,Las Vegas Grand Prix,20.544739404869954,107.75176882290563
1120,Abu Dhabi Grand Prix,3.819758255574401,91.00114261019878
1121,Bahrain Grand Prix,5.3335230908505045,98.12467316209035
1122,Saudi Arabian Grand Prix,15.185708731129292,98.21947333333333
1123,Australian Grand Prix,6.514701436904199,84.54189547738693
1124,Japanese Grand Prix,225.10292929327778,132.76402099447515
1125,Chinese Grand Prix,15.523083250233574,109.14390097087379
1126,Miami Grand Prix,9.516697725147504,96.21074414414414
1127,Emilia Romagna Grand Prix,4.379661787392914,82.7524281098546
1128,Monaco Grand Prix,273.02201443936934,111.78504460665044
1129,Canadian Grand Prix,12.611833756615958,91.45797079715864
1130,Spanish Grand Prix,3.7148624112232884,81.4742854961832
1131,Austrian Grand Prix,4.166734968184046,72.1857309608541
1132,British Grand Prix,7.615887629901275,96.83912812499999
1133,Hungarian Grand Prix,3.4263356166486365,85.14666863468635
1134,Belgian Grand Prix,4.284595397188896,110.14719262782403
1135,Dutch Grand Prix,3.069052018796673,76.82841865357643
1136,Italian Grand Prix,4.224563222929357,85.7898759920635
1137,Azerbaijan Grand Prix,7.789346422535539,110.88708753861998
1138,Singapore Grand Prix,4.336472375470524,99.46100679694138
1139,United States Grand Prix,11.103186163750314,103.31602835538752
1140,Mexico City Grand Prix,13.549911653256524,86.68640807914262
1141,São Paulo Grand Prix,170.62833300851986,110.73407590467785
1142,Las Vegas Grand Prix,4.229034423814846,99.72676652452024
1143,Qatar Grand Prix,21.226942067412402,96.79292864749733
1144,Abu Dhabi Grand Prix,5.912545305082871,91.11729816069699
